,clause_text,clause_type
258,"Renewal Option. Landlord shall extend to Tenant the right to renew the Lease for an additional five (5) year term (""Third Lease Term"") in accordance with the terms and conditions set forth in Exhibit G of the Lease.",renewal_option_clause
259,"Renewal Option. Lessee is hereby granted an option to renew this Lease upon the following terms and conditions: 1. At the time of the exercise of the option to renew and at the time of the said renewal, the Lessee shall not be in default in accordance with the terms and provisions of this Lease, and shall be in possession of the Premises pursuant to this Lease. 2. Notice of the exercise of the option shall be sent to the Lessor in writing at least nine (9) months before the expiration of the term of this Lease. 3. The renewal term shall be for the term of Five (5) years, to commence at the expiration of the term of this Lease, and all of the terms and conditions of this Lease, other than the rent, shall apply during any such renewal term.",renewal_option_clause
260,"Renewal Option. Lessee is hereby granted the Renewal Options for the Renewal Terms, both as defined in the Preamble, upon the following terms and conditions:",renewal_option_clause
261,"Renewal Option. Lessee is hereby granted the option to renew this Lease for one (1) additional period of three (3) years (the “Renewal Term”), upon the following terms and conditions:",renewal_option_clause
262,"Renewal Option. Lessee may at the end of the term of the original Lease, exercise the option to renew said Lease at the same rate of rent per month and all other terms and conditions as the original Lease for one (1) additional two (2) year period. Lessee to notify Lessor in writing of Lessee’s intention to exercise such option ninety (90) days prior to the termination date of the original Lease, and if that notice is not provided then the option herein shall be deemed void.",renewal_option_clause
263,Renewal Option. Lessee may continue to lease the Equipment for successive one month terms. This Lease will automatically renew for successive one month terms unless Lessee sends Lessor written notice that Lessee does not want it to renew at least thirty (30) days before the end of any term.,renewal_option_clause
264,Renewal Option. Lessee may renew this Lease as provided in the following clause (i) and subject to the following clause (ii):,renewal_option_clause
265,"Renewal Option. Lessee shall have (2) 3 year renewal options. Each renewal option must be exercised by notification in writing no less than 180 days prior to the expiration of the current term. The rent is payable in monthly installments as follows in advance on the first day of each month: OPTION 1 $ / S.F. $ / Month $ / Year --------- --------- -------- Year 1 $ 3.15 $ 30,765 $ 369,180 Year 2 $ 3.15 $ 30,765 $ 369,180 Year 3 $ 3.25 $ 31,742 $ 380,900 OPTION 2 $ / S.F. $ / Month $ / Year --------- --------- -------- Year 1 $ 3.25 $ 31,742 $ 380,900 Year 2 $ 3.45 $ 33,695 $ 404,340 Year 3 $ 3.45 $ 33,695 $ 404,340",renewal_option_clause
266,Renewal Option. Lessee shall have one (1) five (5) year option to renew the Lease at the then prevailing market rates by providing Lessor with six (6) months written notice.,renewal_option_clause
267,"Renewal Option. Lessee shall have options to renew and extend the term of this lease for up to a total of 7 years, which Lessee may exercise for periods of no less than one year at a time, but for as many years as Lessee may desire at a time, as long as the total number of years does not exceed 7 (each period of time selected by Lessee shall be referred to as a ""Renewal Term""). During each Renewal Term, the same terms and conditions as are contained in this lease shall apply (unless changed or modified by mutual agreement) except that (a) the base rent shall be as hereinafter set forth, and (b) the Base Year shall be as hereinafter defined. The exercise of such options shall only be effective upon strict compliance with the following terms and conditions:",renewal_option_clause
268,"Renewal Option. Lessee shall have the Option to extend the Expiration Date of this Lease for sixty (60) months by giving notice to Lessor six (6) months prior to the Expiration Date. In such event, the Base Rent shall be increased to 115% of the Base Rent in the immediately preceding period. All other terms of this Lease shall remain the same.",renewal_option_clause
269,"Renewal Option. Lessee shall have the option (the ""Renewal Option"") to extend the Term of the Lease for an additional non-cancelable period of twelve (12) months as to all but not less than all of the Equipment so long as (i) Lessee is entitled to elect the Renewal Option, (ii) Lessee has not elected the Purchase Option or been deemed to have elected the Purchase Option or otherwise exercised or consummated the Purchase Option and (iii) exercising the Renewal Option is permitted in Section B above. If Lessee has elected the Renewal Option, or is deemed to have elected the Renewal Option, Lessee agrees to pay Rent throughout the Renewal Term in twelve (12) consecutive monthly installments payable in arrears commencing on the Initial Term Expiration Date or the Renewal Term Expiration Date, as the case may be, and on the same day of each month thereafter. Each installment of Rent during the Renewal Term shall be in an amount equal to the Rent set forth in Section 3 of this Lease. -------------------------------------------------------------------------------- Page 2 of 5",renewal_option_clause
270,"Renewal Option. Lessee shall have the option to extend the term of this lease for a term of three (3) years. The first year of this extension shall have an annual rental rate of $91,102.97 payable in equal monthly installments of $7,591.91 and the successive years of this extension period shall be increased annually effective May 1, 1999 and annually thereafter by an amount equal to four (4) percent of the rental in effect for the immediate proceeding year.",renewal_option_clause
271,"Renewal Option. Lessee shall have the option to renew the Lease for an additional five (5) year period, and rent shall be adjusted to reflect the fair market value of the Premises at that time. Lessee must exercise this option to renew the Lease by providing the Lessor with written notice nine (9) months prior to the expiration date of this Lease.",renewal_option_clause
272,"Renewal Option. Lessee shall have the option to renew the Lease, under the same terms and conditions, for a month to month tenancy for twelve (12) months (“Renewal Term”), by Lessee providing a thirty (30) day advance written notice of the exercise of such option to Lessor prior to the expiration of the Seventh Extended Term. In such event, no additional Lease Amendment shall be required to be executed by the parties. The Base Rent for the Renewal Term shall not increase from ¶2 above. During the twelve (12) month Renewal Term, the Lessor and Lessee each may terminate the Lease,without penalty or further obligation, upon ninety (90) days prior written notice to the non-terminating party.",renewal_option_clause
273,"Renewal Option. Lessee shall have the option to renew this Lease for one (1) - two (2) year term for which the Base Rent shall be increased each renewal year by the prior year's increase in the Consumer Price Index (CPI). In order to exercise said renewal option, Lessee shall provide Lessor with written notice at least 180 days prior to expiration of the existing lease term.",renewal_option_clause
274,"Renewal Option. Lessee shall have the option to renew this Lease for one additional 36-month period under the same terms and conditions contained in this Lease, provided, Lessee must notify Lessor in writing of its intention to renew at least 120 days prior to the expiration of the Term then in effect.",renewal_option_clause
275,"Renewal Option. Lessee shall have the option to renew this lease for two additional terms of three years each. Such renewals shall be on the same terms and conditions. To exercise these renewal options, Lessee must give Lessor notice of intent to renew, in writing, at least 90 days prior to the expiration of the current term. Such notice is binding on both parties. If 3 Lessee does not elect to renew the lease then Lessor or its agents may enter the premises during regular hours, after 24 hours notice to Lessee, to show the premises to prospective new tenants.",renewal_option_clause
276,"Renewal Option. Lessee shall have the right, subject to the provisions set forth herein, to elect to extend this Lease in respect of the Aircraft for one period of one, two, three, or four years, such period commencing on the date immediately following the final day of the Base Lease Period (such period being hereinafter referred to as the ""Renewal Period""). Such election to renew shall be exercised upon written notice (such notice to specify whether the term of such Renewal Period shall be one, two, three, or four years) from Lessee to Lessor given not less than eight (8) months prior to the final day of the Base Lease Period which election to renew shall be revocable (by written notice from Lessee to Lessor) until a date -42- 47 which shall be six (6) months before the end of the Base Lease Period, at which time such election to renew shall become irrevocable and, if, on the last day of the Base Lease Period, no Event of Default shall have occurred and be continuing and no payment ia due and owing under the Participation Agreement, then this Lease shall be extended for the Renewal Period specified in Lessee's notice, on the same conditione provided for herein, at a rental rate equal to the fair market rental value for such Aircraft determined by mutual consent of Lessor and Lessee or, if they shall be unable to agree, as determined by an Independent Appraisal.",renewal_option_clause
277,"Renewal Option. Lessee shall have two (2) five (5) year options to extend the Term of this Lease for a portion of or the entire Premises upon the terms and conditions of this Lease (each, a “Renewal Term”). The Monthly Rent for a Renewal Term will be the fair market value (the “Market Rent”) for comparable space in comparable buildings in the surrounding area (the “Market Area”). Lessee shall exercise said options by written notice to Lessor given at least nine (9) months but no more than twelve (12) months prior to the expiration of the then existing Term (the “Lessee Extension Notice”). The Market Rent and the applicable Monthly Rent for the Renewal Term shall be established as follows: (i) within thirty (30) days after receipt of the Lessee Extension Notice, Lessor shall send Lessee written notice (“Lessor’s Renewal Rent Notice”) with Lessor’s reasonable determination of Market Rent and the applicable Monthly Rent for the applicable Renewal Term; and (ii) within thirty (30) days after receipt of Lessor’s Renewal Rent Notice, Lessee and Lessor shall negotiate in good faith an amount to be the applicable Monthly Rent for such Renewal Term. If Lessor and Lessee cannot agree on such applicable Monthly Rent within said 30 day period, and Lessee still desires to pursue a Renewal Term, then the Market Rent and allowances shall be determined by arbitration in the following manner:",renewal_option_clause
278,Renewal Option. Lessees shall have the option to renew this Agreement (“Renewal Option”) for an additional five (5) year term (“Renewal Term”). Lessees shall provide written notice to City of its intention to exercise the Renewal Option at least 120 days prior the termination of the Primary Term.,renewal_option_clause
279,Renewal Option. Lessor and Lessee agree that the Lease shall be -------------- amended in accordance with the following terms and conditions:,renewal_option_clause
280,"Renewal Option. Lessor grants Tenant the option (""Renewal Option"") to extend the term of this Lease for one additional period of five Lease Years (the ""Renewal Period""), commencing immediately upon the expiration of the Term, subject to the following conditions:",renewal_option_clause
281,"Renewal Option. Lessor grants Tenant the option to extend the Term for 60 months (the ""Renewal Period"") subject to the following conditions:",renewal_option_clause
282,Renewal Option. Lessor grants Tenant the option to extend the Term for 60 months subject to the following conditions:,renewal_option_clause
283,"Renewal Option. Lessor hereby acknowledges that the Renewal Option (as defined in Paragraph 7 of the Third Amendment) shall continue to be made available to Lessee upon the terms and conditions set forth in the Third Amendment; provided, however, that the term “Extended Term”, as used in such Paragraph 7 shall hereafter be deemed to refer to the Extended Term (as defined in this Amendment).",renewal_option_clause
284,Renewal Option. Lessor hereby agrees that this Lease may be renewed for __________ additional years the extended term to begin on the first day after the expiration of the initial term of this Lease. Lessee’s option of renewing this Lease shall be exercised in writing at least sixty days (60 days) prior to the expiration date of this Lease. The terms and conditions of the renewal lease may be amended by mutual agreement of the Lessor and Lessee. The rental rate is subject to negotiations and may be amended by mutual agreement of the Lessor and Lessee.,renewal_option_clause
285,"Renewal Option. Lessor hereby grants Lessee options to renew the -------------- Lease for four consecutive periods of five years each; provided, however, that so long as Chicago Title and Trust Company, as Trustee under Trust No. 1069185 remains the Lessor, and the beneficial interest of such trust has not been transferred or assigned, in whole or in part, other than for collateral purposes, Lessee's option to renew the Lease for the five year period commencing on October 1, 1992 shall be expressly conditioned upon the audited financial statements of Lessee as of December 31, 1991 evidencing a net worth and a debt to equity ratio equal to or better than set forth in its audited financial statements for the year ending December 31, 1984, and similarly, its options to renew the Lease for each of the three additional renewal periods shall be expressly conditioned upon the audited financial statements of Lessee as of December 31, 1996, December 31, 2001, and December 31, 2006, respectively, evidencing a net worth and a debt to equity ratio equal to or better than set forth in such statements for the year ending December 31, 1984. Lessee shall exercise any such option by giving Lessor not less than 180 days' notice of its election to do so prior to the termination of the original term or renewal term, as the case may be. In the event Lessee shall fail to exercise any such option, any subsequent option or options shall automatically be deemed void.",renewal_option_clause
286,"Renewal Option. Lessor hereby grants an option to renew this lease for a term of five (5) years after the expiration of its original term (i.e., from April 1, 2004 to March 31, 2009) on the same terms as this lease, except that the rental during said renewal term shall be determined as herein set forth. The within option grant is subject to Lessee not being in default at time of option exercise and having paid on a timely basis all sums due to Lessor or otherwise during the prior twelve (12) months. This option may be exercised by Lessee by giving Lessor written notice thereof via certified mail, return receipt requested, which notice must be received by Lessor on or before June 30, 2003, after which date this option (unless so exercised) shall be null and void. Rental during the option period shall be at ELEVEN THOUSAND FIVE HUNDRED ($11,500.00) DOLLARS PER MONTH. Lessee may rescind and cancel its renewal option exercise by written notice of same delivered to Lessor on or before August 15, 2003. In such case, on January 31, 2004, the Lease shall terminate and Lessee shall vacate the premises. The foregoing right of Lessee to rescind and cancel the renewal option shall be Lessee's sole and exclusive remedy. Failure of Lessee to cancel and rescind in strict compliance with the foregoing shall be deemed to constitute a waiver of said right by Lessee and an acceptance by Lessee of the rental amount determined by Lessor. Lessee further understands and agrees that they are bound and responsible for ALL ARTICLES and OBLIGATIONS of this lease for the period of November 1, 1997 to April 1, 1999 (Period of last lease option expiration with continued occupancy by Lessee). 25 26 IN WITNESS WHEREOF, the parties hereto have hereunto set their hands a and seals, or caused these presents to be signed by their proper corporate officers and their corporation seals to be affixed, as of the day and year first above written. WITNESS: FMCSR HOLDING CORP. /s/ [illegible] date: 3/22/99 /s/ Frank Casagrande date:3/22/99 ------------------------------------- ------------------------------------- FRANK CASAGRANDE (LESSOR) ATTEST: HORIZON HIGH REACH INC. (LESSEE) /s/ Jennifer L. Mathis date: 4/1/99 /s/ Rick Penkert date:4/1/99 ------------------------------------ ------------------------------------ [NOTARY PUBLIC SEAL] TITLE: GM - VP ------------------------------ 26 27 FMCSR 3-22-99 1st Floor + Yard Area [Floor Plan] 27 28 FMCSR 3-22-99 2nd Floor Office Space [Floor Plan]",renewal_option_clause
287,"Renewal Option. Lessor hereby grants to Lessee two (2) exclusive -------------- options to renew this Lease for additional terms of five (5) years each after the expiration of this renewal term on the same terms and conditions as herein provided for, except that rent shall be equal to ninety percent (90%) of the then market rent, to be mutually agreed upon at the time that Tenant exercises such options. The options shall be exercised by Lessee prior to the expiration of the prior term upon at least ninety (90) days prior written notice to Lessor. Should Lessee fail to give such notice, Lessor shall request confirmation of non-renewal from the Lessee. Lessee's right to renew shall not be terminated until Lessee gives Lessor written notice of such termination or sixty (60) days after Lessor has requested confirmation, whichever shall occur first.",renewal_option_clause
288,"Renewal Option. Lessor hereby grants to Lessee two (2), five (5) year options to extend the term of this Lease. The terms and conditions during any extension period shall be identical to those during the primary Lease term except for the rental rate, which will be $8.76 per square foot NNN per year fixed for the five years in the first renewal term and $9.36 per square foot NNN per year and remain fixed for the five years in the second renewal term. See Addendum A, Rent Schedule. Lessee may exercise each extension option by giving written notice to Lessor not less than six(6) months prior to the expiration of the original term of this Lease or the renewal term.",renewal_option_clause
289,Renewal Option. Lessor will provide to Lessee three (3) Five Year Renewal Option Periods on the same terms and conditions as the Lease. Any reference to the Term in the Lease and this Addendum shall include any Renewal Option Periods. This Lease will automatically renew unless Lessee notifies Lessor in writing one hundred eighty (180) days prior to the lease term termination date that Lessee does not wish to renew such lease.,renewal_option_clause
290,"Renewal Option. Notwithstanding anything herein, the provisions of Article 12 of the Ninth Amendment shall continue to be applicable upon the expiration of the Extension Term except that if Tenant elects to exercise its Renewal Option, the rate applicable to the Renewal Term shall be ninety- five percent (95%) of the Market Rate as defined in Paragraph 12(d) of the Ninth Amendment.",renewal_option_clause
291,"Renewal Option. Notwithstanding anything herein, the provisions of Article 12 of the Ninth Amendment shall continue to be applicable upon the expiration of the Extension Term. For purposes of clarity, Article 30 of the Original Lease is hereby deleted in its entirety.",renewal_option_clause
292,"Renewal Option. Notwithstanding anything to the contrary contained herein, Landlord reserves the right to require a Letter of Credit or other security deposit after a review of Tenant’s financial statements and upon Tenant’s exercise of a Renewal Option. In the absence of evidence satisfactory to Landlord of any permitted assignment of the right to receive the Letter of Credit, Landlord may return the same to the original Tenant, regardless of one or more assignments of Tenant’s interest in the Lease or the Letter of Credit. In such event, upon the return of the Letter of Credit to the original Tenant, Landlord shall be completely relieved of liability under this Article or otherwise with respect to the Letter of Credit.",renewal_option_clause
293,"Renewal Option. Notwithstanding anything to the contrary in the Lease or otherwise, Tenant shall have one (1) option to renew the Lease in accordance with the terms and conditions set forth on Exhibit C.",renewal_option_clause
294,"Renewal Option. Notwithstanding anything to the contrary in the Lease, Tenant's option to renew, as provided in Section 39.B of the Lease, shall apply to the entire Premises (including both the Original Premises and the Expansion Space in the aggregate), and not to only a portion thereof.",renewal_option_clause
295,"Renewal Option. Notwithstanding anything to the contrary set forth in the Lease, Tenant shall have one (1) option to extend the Term (the “Renewal Option”) on the following terms and conditions.",renewal_option_clause
296,"Renewal Option. Notwithstanding the extension of the Term as set forth in Paragraph 1 hereof, Landlord and Tenant agree and acknowledge that the Renewal Option set forth in Section 49 of the Original Lease shall remain in full force and effect.",renewal_option_clause
297,"Renewal Option. Notwithstanding the language to the contrary contained in the last paragraph of Exhibit H to the Lease, Assignee shall have the option to renew the Term on the terms and conditions of Exhibit H.",renewal_option_clause
298,"Renewal Option. On or before twelve (12) months before the expiration of the Initial Term, JCP may elect to extend the Initial Term of this License Agreement for a five (5) year renewal period (the “Renewal Term”). The Renewal Term will be JCP fiscal years 2016 through 2020. The Guaranteed Minimum Royalty for the Royalty Period for the first fiscal year during the Renewal Term will be equal to the greater of Royalty Period 3’s Actual Royalty or ***% of Royalty Period 4’s Actual Royalty, but in no event less than Royalty Period 4’s GMR. Following JCP’s election to extend the Initial Term for the Renewal Term, the Parties will negotiate in good faith to establish GMRs for the remaining Royalty Periods in the Renewal Term, but in no event shall such GMRs be less than the GMR for the Royalty Period for the first fiscal year during the Renewal Term.",renewal_option_clause
299,"Renewal Option. One (1) five (5) year option, to be exercised by Tenant on not less than six (6) months' written notice to Landlord (more particularly described in Section 11.23 hereof).",renewal_option_clause
300,Renewal Option. One (1) option to extend for a period of five (5) years,renewal_option_clause
301,"Renewal Option. One (1) option to extend for a period of three (3) additional years Exhibit A - OUTLINE OF THE PREMISES Exhibit B - RULES AND REGULATIONS Exhibit C - TENANT IMPROVEMENT AGREEMENT Exhibit D - COMMENCEMENT DATE CONFIRMATION (see Section 1.A) Exhibit E - ENVIRONMENTAL QUESTIONNAIRE Exhibit F - TENANT IMPROVEMENT GUIDELINES Exhibit G - SIGNAGE Exhibit H - INITIAL ALTERATIONS Exhibit I - BILL OF SALE 1. LEASE AGREEMENT. On the terms stated in this Lease, Landlord leases the Premises to Tenant, and Tenant leases the Premises from Landlord, for the Term beginning on the Commencement Date and ending on the Termination Date unless extended or sooner terminated pursuant to this Lease. This Lease shall be effective on the date that this Lease is fully executed and delivered by Landlord to Tenant (the ""Effective Date"").",renewal_option_clause
302,Renewal Option. One (1) three (3) year renewal option,renewal_option_clause
303,"Renewal Option. One (1), three (3) year option to renew. Rent shall be at ""market rate,"" subject to annual CPI increases.",renewal_option_clause
304,Renewal Option. One (1)five (5)-year option. as provided in Section 3.04 hereof.,renewal_option_clause
305,"Renewal Option. One year before the expiration of this agreement, Customer will have the option to renew this agreement for a period of up to four years, with the terms of the renewal to be negotiated by the parties. IN WITNESS WHEREOF the Parties have hereunto entered into this Agreement effective the date first above written. Signed by Robert Baxter, ) Senior Vice President, Business Operations ) CHARTERED SEMICONDUCTOR ) MANUFACTURING LTD ) in the presence of:- ) ______________________________ -------------------------------- Signature and name of witness Signed by Bob Bailey, ) President ) PMC-SIERRA, INC. ) in the presence of:- ) ______________________________ ------------------------------- Signature and name of witness ANNEX A Deposit Amount and Payment Schedule --------------- ------------------------------ -------------------------------- Deposit Amount To secure additional capacity Payable on in calendar year --------------- ----------------------------- -------------------------------- US$__ 2000 Date of signing of this Agreement --------------------------------- --------------- ---------------------------- ---------------------------------- US$__ 2001 Date of signing of this Agreement --------------- --------------------------- ---------------------------------- US$__ 2002 2 January 2001 --------------- --------------------------- ----------------------------------- US$__ 2003 2 January 2002 --------------- --------------------------- ----------------------------------- Total = US$__ --------------- --------------------------- ------------------------------------ PMC-SIERRA, INC. ANNEX B CUSTOMER LOADING COMMITMENT Number of 8-inch and 6-inch silicon wafers 1Q00 2Q00 3Q00 4Q00 Yr. 2000 ---------------- ------------- -------------- ------------- ------------- 8"" 8"" 8"" 8"" Total 8"" -- -- -- -- -- 6"" 6"" 6"" 6"" Total 6"" -- -- -- -- -- ------------------------------------------------------------------------------- 1Q01 1Q01 3Q01 4Q01 Yr. 2001 ---------------- ------------- -------------- ------------ ------------- 8"" 8"" 8"" 8"" Total 8"" -- -- -- -- -- 6"" 6"" 6"" 6"" Total 6"" -- -- -- -- -- -------------------------------------------------------------------------------- 1Q02 2Q02 3Q02 4Q02 Yr. 2002 ---------------- ------------- ------------- ------------- ------------- 8"" 8"" 8"" 8"" Total 8"" -- -- -- -- -- 6"" 6"" 6"" 6"" Total 6"" -- -- -- -- -- -------------------------------------------------------------------------------- 1Q03 2Q03 3Q03 4Q03 Yr. 2003 ---------------- -------...",renewal_option_clause
306,"Renewal Option. One, for two years (See Paragraph 33.)",renewal_option_clause
307,"Renewal Option. Option to Renew. Landlord hereby grants Tenant and any assignee of Tenant arising from a Related Transfer but no other assignee, the option to renew this Lease for two additional terms of thirty-six (36) months upon the following terms and conditions:",renewal_option_clause
308,"Renewal Option. Paragraph 5 (Renewal Option) of the Fifth Amendment to Agreement of Lease dated October 1, 2008, is hereby deleted in its entirety.",renewal_option_clause
309,"Renewal Option. Paragraph 54(a) of the Original Lease is hereby modified such that the Option may be exercised by Tenant as to either (i) the entirety of the Premises (i.e., the Original Premises and the Expansion Premises), or (ii) the Original Premises. Accordingly, any Extension Notice delivered by Tenant in accordance with Paragraph 54 of the Original Lease may expressly provide that Tenant is exercising its Option as to either (i) the entirety of the Premises, or (ii) the Original Premises, and in the event Tenant delivers an Extension Notice that does not specify as to all or a portion of the Premises, then such Extension Notice shall be deemed to exercise the Option as to the entirety of the Premises (i.e., the Original Premises and the Expansion Premises).",renewal_option_clause
310,"Renewal Option. Provided Lessee is not in default of any of the terms agreed to herein, Lessee will have the option to extend this Lease for one period of three (3) years. Lessee must notify Lessor in writing of Lessee's intent to exercise the three year option no later than 360 days prior to the expiration of the initial term. Lessee's failure to notify Lessor in writing within the required time limit will render Lessee's option to extend this Lease null and void.",renewal_option_clause
311,"Renewal Option. Provided Lessee is not in default of any provision or condition of this' Lease, the Lessee is granted the option to renew this Lease for two (2) additional terms of five (5) years each, by giving written notice to Lessor of its intent to so elect not less than one hundred eighty (180) days before the end of the then applicable Term of this Lease. LEASE YEAR MONTHLY RENT Twenty One $18,861.00 Twenty Two $19,615.00 Twenty Three $20,400.00 Twenty Four $21,216.00 Twenty Five $22,065.00 Twenty Six $22,947.00 Twenty Seven $23,865.00 Twenty Eight $24,820.00 Twenty Nine $25,812.00 Thirty $26,845.00",renewal_option_clause
312,"Renewal Option. Provided Lessee is not in default of any terms and conditions contained herein, Lessee, upon giving Lessor nine (9) months prior written notice, shall have two (2) options to renew this lease for five (5) years at prevailing market rates, terms and conditions for comparable space in comparable buildings within the Waterfront sub-market of Seattle.",renewal_option_clause
313,"Renewal Option. Provided Lessee is not in default under any of the provisions contained in this lease, Lessee is granted the automatic option to renew this lease for one 10-year option period and followed by one 5-year option period. Should Lessee exercise the option, the parties hereto do mutually agree that the Consumer Price Index as published by the Bureau of Labor Statistics, U. S. Dept. of Labor (as calculated by the “All Items” feature in Table 1 thereof) or its successor publication shall be adopted by Lessors and Lessee as the scale for determining the rentals to be paid during the option period, and the method to be employed in establishing the said rental shall be as follows:",renewal_option_clause
314,"Renewal Option. Provided Sublessee is not in default, Sublessee may extend the Sublease term. Sublessee may, upon provision of ninety (90) days written notice prior to the end of the term, extend the term for an additional period of one year. At the end of that term, Sublessee may again extend for an additional one-year period. Any such extension shall be upon the same Sublease terms, except that the rent rate shall change to the then- current fair market value, but in no event shall the rate be less than the rate Lessee is paying at the end of the preceding term.",renewal_option_clause
315,"Renewal Option. Provided Subtenant is not in default hereunder, Subtenant shall have the option to renew this Sublease for an additional twelve (12) months following the expiration of the Term (the “Renewal Term”) by giving Sublandlord three (3) months prior written notice (time being of the essence). In the event Subtenant exercises its option to renew this Sublease, such Renewal Term shall be governed by the terms and conditions of this Sublease, including without limitation, the Base Rent.",renewal_option_clause
316,"Renewal Option. Provided Tenant has not been in default during the initial or renewal term of this Lease, Tenant shall have the option, upon six (6) months written notice, to renew the lease for the Premises for two (2) additional three (3) year terms. All terms and conditions of the Lease shall remain in effect during the renewal period except that the rental rate charged at the commencement of each renewal period shall be the then current rental rate in the market for comparable space.",renewal_option_clause
317,"Renewal Option. Provided Tenant has not defaulted under any terms and conditions of this Lease, and Tenant provides written notice to Landlord at least 90 days prior to expiration of the initial Lease term, Tenant shall be granted a two (2) year renewal term, upon terms and conditions to be agreed upon by the parties.",renewal_option_clause
318,"Renewal Option. Provided Tenant is not in Default hereunder, Tenant shall have the right to renew this Lease for three additional periods of five years (“Extended Term”) commencing at the expiration of the Term by giving written notice to Landlord at least 180 days prior to the expiration of the original term. The Monthly Rental for the each year of the extended term shall be increased annually as dictated by Paragraph 3(c) of this Lease.",renewal_option_clause
319,"Renewal Option. Provided Tenant is not in default and this Lease -------------- shall be in effect, Tenant shall have the right to renew this Lease on one (1) occasion for an additional five (5) year term at the then applicable fair market rental rate. If the term of the Lease has been extended pursuant to the exercise by Tenant of its rights under subparagraph (t) below, then such five (5) year renewal term shall commence upon expiration of the extended term as provided below. In order to exercise its right, Tenant shall give Landlord one hundred eighty (180) days prior written notice of exercise following which notice Landlord shall determine the fair market rental rate. If Tenant shall disagree with Landlord's determination, the fair market rental rate shall be determined in accordance with the provisions of subparagraph (u) below.",renewal_option_clause
320,"Renewal Option. Provided Tenant is not in default hereunder and has not been late in paying rent more than two times in any one year, Tenant shall have a first option to renew this lease for an additional term of three (3) years. The rental rate shall be the then current rate. Tenant may exercise such option by giving Landlord written notice thereof not less than 90 days prior to expiration.",renewal_option_clause
321,"Renewal Option. Provided Tenant is not in default of any of its obligations under the Lease and is in possession of the Premises, Tenant shall be entitled to renew the Lease for one (1) additional term of five (5) years, commencing immediately following the expiration of the Term, on the same terms and conditions of the Lease, with the following conditions:",renewal_option_clause
322,"Renewal Option. Provided Tenant is not in default of this Lease, Tenant may elect to renew this Lease for an additional fixed term of months by providing written notice to Landlord of Tenant’s intent to renew not less than days prior to the expiration of this Lease. Should Tenant elect to renew this lease in accordance with the terms of this Section 5, then this Lease shall continue in full force and effect, for an additional period of months, under the same terms and conditions.",renewal_option_clause
323,"Renewal Option. Provided Tenant is not in default of this Lease, Tenant shall have the option to renew this Lease for one period of three (3) years at a base rental rate of $10.61 per square foot subject to six (6) months prior written notice to Landlord.",renewal_option_clause
324,"Renewal Option. Provided Tenant is not in default under this Lease either as of the date of exercise or of the commencement date thereof, Tenant shall have the right and option to extend the Term of this Lease for one additional period of five (5) years (""Extended Term"") commencing immediately following the expiration of the original Term of this Lease. Tenant may only exercise this option by providing written notice to Landlord at least two hundred seventy (270) days prior to the expiration of the Term of the Lease. The Base Rent for the Extended Term shall be the greater of (i) $19.50 per annum, per square foot of Rentable Floor Area of Premises or the first year of the option period, or (ii) ninety-five percent (95%) of the market rate, as of the commencement date of the Extended Term, for space of similar size in the Building, as reasonably determined by Landlord. Landlord will notify Tenant, in writing, at least thirty (30) days prior to the commencement of the Extended Term of Landlord's reasonable determination of ninety-five (95%) of the then current market rate. ARTICLE XII SECURITY DEPOSIT Landlord and Tenant acknowledge that no Security Deposit is required as part of this Lease. EXECUTED as a sealed instrument on the day and year first above written. LANDLORD: BY: SPP REAL ESTATE (GEORGIA TWO), INC., By: /s/ ----------------------------- Name: Laura Sundquist Brom --------------------------- Title: Chief Financial Officer ------------------------- (Signatures Continued on Following Page) TENANT: CONFERENCE SOURCE INTERNATIONAL, INC., a Georgia corporation By: /s/ ---------------------------- Name: Judy B. Crawford ---------------------------- Title: Owner --------------------------- By: ---------------------------- Name: ---------------------------- Title: --------------------------- [CORPORATE SEAL] EXHIBIT ""A"" ALL THAT TRACT OR PARCEL OF LAND situated, lying and being in Land Lots 128 and 129 of the 14th District, Fulton County, Georgia, being more particularly described as follows: TO FIND THE TRUE POINT OF BEGINNING, commence at an iron pin set located at the intersection of the easterly right-of-way line of Tobbie Terrace (a variable- width right-of-way) and the southern right-of-way line of Loop Road; and running thence along the said easterly right-of-way line the following courses and distances: South 00 42' 32"" West 31.44 feet to an iron pin set, along the arc of a 775.97-foot radius curve to the left an arc distance of 192.46 feet (said arc being subt...",renewal_option_clause
325,"Renewal Option. Provided Tenant is not in default, Tenant shall have the right to extend lease for a Three (3) Year Term at then current market rents with a Ninety (90) day notice.IN WITNESS WHEREOF, the parties hereto have executed this Lease as of the day and year first above written.",renewal_option_clause
326,"Renewal Option. Provided Tenant shall not then be in default beyond applicable notice or grace periods in the observance or performance of any of its obligations or agreements hereunder, Tenant shall have the right to extend the Term of this Lease for two additional terms of five years each, which right shall be exercisable by Tenant giving written notice thereof to Landlord at least 180 days prior to the expiration of the then current Term. Each such extension shall be on the same terms and provisions set forth herein, except that Basic Rent shall be increased as set forth in Section 2.02 hereof.",renewal_option_clause
327,"Renewal Option. Provided it is not in default under this lease, and provided it gives notice to Landlord at least 9 months prior to the expiry of the term, Tenant shall have the option to renew this lease for a further term of 5 years under the same terms and conditions as herein provided, except as follows:",renewal_option_clause
